UPC#12,UPC#11,KEHE#,CUST ITEM#,BRAND,ITEM DESC,SIZE,UOM,PACK,CASE PRICE,RETAIL PRICE,CAT1,CAT2,CAT3,CLASS DESC,DIV DESC,DEPARTMENT,ITEM STATUS,CASE LENGTH,CASE WIDTH,CASE HEIGHT,CASE WEIGHT
857183005021,85718300502,258655,,BANZA,BANZA PASTA CHICKPEA ELBOWS,8.000,OZ,6,20.520,4.89,Specialty Groce,SS PASTA,SHORT CUT PASTA,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000005,10.06,7.560,3.840
052603067522,05260306752,258698,,PACIFIC FOODS,PACIFIC FOODS COCONUT UNSWT VAN ORG,32.00,FO,12,36.960,4.49,Natural Grocery,SS NON DAIRY BE,OTHER NUT BASED NON,SS DAIRY NON DAIRY LIQUID BEV,NATURAL GROCERY,100,ACTIVE,0000014,7.90,8.850,26.680
851356004255,85135600425,258755,,SMARTYPANTS,SMARTYPANTS KIDS FORMULA,90.00,PC,1,12.590,17.99,Herbs,KIDS,VITAMIN,KIDS,NUTRITIONALS,100,ACTIVE,0000011,9.00,6.500,7.560
851356004262,85135600426,258757,,SMARTYPANTS,SMARTYPANTS KIDS FORMULA AND FIBER,90.00,PC,1,15.190,21.79,Herbs,KIDS,VITAMIN,KIDS,NUTRITIONALS,100,ACTIVE,0000011,9.00,6.500,7.370
070569350465,07056935046,258762,,BAHLSEN,BAHLSEN COOKIE HIT COCOA,4.700,OZ,12,24.360,2.99,Natural Grocery,COOKIES DESSERT,PACKAGED COOKIES,COOKIES,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000009,7.48,6.300,3.550
093856992193,09385699219,258784,,NATURES CHARM,NATURES CHARM CONDENSED COCONUT MILK,11.25,OZ,6,17.820,4.29,Natural Grocery,BAKING INGREDIE,MILK POWDR CONDENSD,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000009,6.25,3.500,5.500
813026020019,81302602001,258786,,PUKKA HERBS,PUKKA HERBS TEA HERBAL THREE GINGER,20.00,BG,4,20.040,7.19,Natural Grocery,TEA,HERBAL TEA - BAGS,TEA,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,5.79,3.300,1.000
813026020156,81302602015,258790,,PUKKA HERBS,PUKKA HERBS TEA HERBL CHMOMIL VAN HNY,20.00,BG,4,20.040,7.19,Natural Grocery,TEA,HERBAL TEA - BAGS,TEA,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,5.79,3.300,1.000
813026020088,81302602008,258809,,PUKKA HERBS,PUKKA HERBS TEA HERBAL LMN GNGR HNY,20.00,BG,4,20.040,7.19,Natural Grocery,TEA,HERBAL TEA - BAGS,TEA,NATURAL GROCERY,100,ACTIVE,0000011,5.79,3.300,1.000
812891020421,81289102042,258908,,BEANITOS,BEANITOS CHPS WHTE BN LIME SEASLT,5.000,OZ,6,20.280,4.89,Natural Grocery,CHIPS & PRETZEL,CORN & TORTILLA CHIP,CHIPS & PRETZELS,NATURAL GROCERY,100,ACTIVE,0000013,9.50,11.000,2.550
047600003666,04760000366,258967,,WEBER,WEBER SSNG GARLIC SRIRACHA,3.900,OZ,6,13.320,3.19,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000022,11.37,5.120,21.910
047495710014,04749571001,258985,,NATURES BAKERY,NATURES BAKERY BAR FIG BLUEBRRY 12CT GF,2.000,OZ,12,12.600,1.59,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000017,11.06,5.880,13.340
047495710052,04749571005,258989,,NATURES BAKERY,NATURES BAKERY BAR FIG RASPBRRY 12CT GF,2.000,OZ,12,12.600,1.59,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000016,11.25,5.750,10.500
047495710618,04749571061,258990,,NATURES BAKERY,NATURES BAKERY BAR FIG GF BLUEBERRY 6CT,12.00,OZ,6,32.820,7.89,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000014,5.75,5.880,5.320
047495710649,04749571064,258992,,NATURES BAKERY,NATURES BAKERY BAR FIG POMGRANTE GF 6CT,12.00,OZ,6,32.820,7.89,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000014,5.75,5.880,5.320
047495710656,04749571065,258994,,NATURES BAKERY,NATURES BAKERY BAR GF FIG RASPBERRY 6CT,12.00,OZ,6,32.820,7.89,Natural Grocery,BREAKFAST BARS,BREAKFAST BARS/TOAST,BREAKFAST BARS,NATURAL GROCERY,100,ACTIVE,0000014,5.75,5.880,5.320
089836195166,08983619516,259026,,SIMPLY ORGANIC,SIMPLY ORGANIC SPICE CHIPOTLE PWDR BTL,2.650,OZ,6,34.680,8.29,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.25,4.750,3.000
089836195173,08983619517,259027,,SIMPLY ORGANIC,SIMPLY ORGANIC SPICE SMOKED PAPRIKA BTL,2.720,OZ,6,34.680,8.29,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.25,4.750,3.020
089836195180,08983619518,259030,,SIMPLY ORGANIC,SIMPLY ORGANIC SPICE BLK PEPPER COARSE,2.470,OZ,6,34.680,8.29,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000006,4.25,4.750,2.920
070734529672,07073452967,259104,,CELESTIAL SEASO,CELESTIAL SEASONINGS TEA HERB SLEEPYTIME HNEY,20.00,BG,6,19.800,4.79,Natural Grocery,TEA,HERBAL TEA - BAGS,TEA,NATURAL GROCERY,100,ACTIVE,0000009,5.50,5.750,1.100
038274154303,03827415430,259146,,HENGSTENBERG,HENGSTENBERG SAUERKRAUT MILDESSA IN POUCH,14.10,OZ,6,14.880,3.59,Specialty Groce,OLIVES PICKLES,GERMAN,OLIVES PICKLES PEPPERS,SPECIALTY GROCERY,100,ACTIVE,0000009,5.25,7.750,5.720
634039000689,63403900068,259149,,O,O OIL OLIVE XVIRGN,16.90,OZ,6,81.240,19.39,Specialty Groce,OILS,OLIVE OILS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000005,8.25,12.000,12.000
845561000324,84556100032,259244,,KAFFREE ROMA,KAFFREE ROMA BEV COFFEE KAFFREE ROMA,7.000,OZ,6,41.760,9.99,Natural Grocery,COFFEE COCOA CI,COFFEE SUBSTITUTE,COFFEE & HOT CHOCOLATE,NATURAL GROCERY,100,ACTIVE,0000010,6.75,7.500,9.280
760712040014,76071204001,259300,,BOYLAN,BOYLAN SODA BLACK CHERRY,12.00,FO,12,18.240,2.19,Natural Grocery,CRAFT SODA,REGULAR,CRAFT SODA,NATURAL GROCERY,100,ACTIVE,0000010,7.50,9.000,18.000
070925000621,07092500062,259412,,CHEERWINE,CHEERWINE SODA CHEERWINE,12.00,FO,24,27.120,1.69,Natural Grocery,CRAFT SODA,REGULAR,CRAFT SODA,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000016,11.00,9.500,35.000
851356004293,85135600429,259425,,SMARTYPANTS,SMARTYPANTS PRENATAL FORMULA,80.00,PC,1,16.900,24.19,Herbs,WOMEN,VITAMIN,WOMEN,NUTRITIONALS,100,ACTIVE,0000012,9.50,6.250,12.000
089836157058,08983615705,259433,,SIMPLY ORGANIC,SIMPLY ORGANIC SPICE TURKEY RUB,2.430,OZ,6,30.540,7.29,Specialty Groce,SPICES SEASONIN,GRAVY FOIL MIXES,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000006,4.60,5.200,3.210
856820160185,85682016018,259563,,STEAZ,STEAZ TEA ANTIOX BREW UNSPFT,16.00,FO,12,20.040,2.39,Natural Grocery,RTD TEA NON CAR,NON FUNCTIONAL,RTD TEA NON CARB,NATURAL GROCERY,100,ACTIVE,0000008,10.63,6.000,14.000
898999006383,89899900638,259645,,VITA COCO,VITA COCO COCONUT OIL UNREFINED ORG,14.00,OZ,6,43.080,10.29,Specialty Groce,OILS,COCONUT OIL,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000010,7.19,4.190,10.200
021908459882,02190845988,259720,,CASCADIAN FARM,CASCADIAN FARM CEREAL HNY OAT CRUNCH,13.50,OZ,10,55.100,7.89,Natural Grocery,COLD CEREAL,ADULT & FAMILY CEREA,COLD CEREAL,NATURAL GROCERY,100,ACTIVE,0000015,10.00,10.810,10.910
022014320707,02201432070,259752,,NORTH COAST,NORTH COAST JUICE HONEY CRISP APL ORG,32.00,FO,6,30.180,7.19,Natural Grocery,SINGLE TYPE JUI,APPLE JUICE & CIDER,SINGLE TYPE JUICE,NATURAL GROCERY,100,ACTIVE,0000012,8.10,8.400,20.500
022014320509,02201432050,259756,,NORTH COAST,NORTH COAST JUICE APPLE ORG,32.00,FO,6,30.180,7.19,Natural Grocery,SINGLE TYPE JUI,APPLE JUICE & CIDER,SINGLE TYPE JUICE,NATURAL GROCERY,100,ACTIVE,0000011,8.10,8.600,20.500
607959700939,60795970093,259779,,GAEA NORTH AMER,GAEA NORTH AMERICA OIL OLIVE XVIRGN FRESH,17.00,FO,6,119.400,28.49,Specialty Groce,OILS,OLIVE OILS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000007,4.96,11.460,12.040
607959700991,60795970099,259805,,GAEA NORTH AMER,GAEA NORTH AMERICA OLIVES GREEN PITTED,4.900,OZ,8,41.040,7.39,Specialty Groce,OLIVES PICKLES,GREEK,OLIVES PICKLES PEPPERS- OLIVES,SPECIALTY GROCERY,100,ACTIVE,0000011,5.71,5.000,8.940
075879001502,07587900150,259810,,POMPEII,POMPEII JUICE LEMON 100%,13.00,FO,12,21.720,2.59,Specialty Groce,SINGLE TYPE JUI,SNGLE FRT JUICES (NO,SINGLE TYPE JUICE,SPECIALTY GROCERY,100,ACTIVE,0000012,10.00,5.120,12.000
075879001519,07587900151,259811,,POMPEII,POMPEII JUICE LIME 100%,13.00,FO,12,21.720,2.59,Specialty Groce,SINGLE TYPE JUI,SNGLE FRT JUICES (NO,SINGLE TYPE JUICE,SPECIALTY GROCERY,100,ACTIVE,0000012,10.00,5.120,12.000
032917002471,03291700247,259890,,TRADITIONAL MED,TRADITIONAL MEDICINALS TEA STRESS EASE LM VR,16.00,BG,6,27.240,6.49,Natural Grocery,TEA,MEDICINAL TEA - BAGS,TEA,NATURAL GROCERY,100,ACTIVE,0000006,8.37,4.620,1.100
084253246255,08425324625,259927,,IMAGINE,IMAGINE GRAVY BEEF ORG,13.50,FO,12,32.040,3.89,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000011,7.13,4.630,10.500
666522900091,66652290009,259936,,CHIVERS,CHIVERS PRESERVE MARMALADE OLDENG,12.00,OZ,6,26.280,6.29,Specialty Groce,FRUIT SPREADS,IRISH,JAMS JELLIES PRESERVES,SPECIALTY GROCERY,100,ACTIVE,0000008,4.50,4.500,7.900
072273138209,07227313820,260241,,KUNERS,KUNERS BEANS GREAT NORTHERN,15.00,OZ,12,16.560,1.99,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000012,9.25,4.500,13.580
072273135307,07227313530,260243,,KUNERS,KUNERS BEANS CANNELLINI,15.00,OZ,12,16.560,1.99,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,9.25,4.500,13.380
072273138179,07227313817,260256,,KUNERS,KUNERS BEANS GARBANZO,15.00,OZ,12,16.560,1.99,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000012,9.25,4.500,13.860
072273137172,07227313717,260258,,KUNERS,KUNERS BEANS PINTO,15.00,OZ,12,16.560,1.99,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,9.25,4.500,13.630
084253246248,08425324624,260313,,IMAGINE,IMAGINE GRAVY TURKEY RSTD ORG,13.50,FO,12,32.040,3.89,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000011,7.13,4.630,10.800
861619000030,86161900003,260320,,PEANUT BUTTER &,PEANUT BUTTER & CO PEANUT BTR PWDR ORIGINAL,6.500,OZ,6,28.380,6.79,Specialty Groce,NUT BUTTERS,PEANUT BUTTER,NUT BUTTERS & TAHINI,SPECIALTY GROCERY,100,ACTIVE,0000008,.75,6.600,3.500
044989210968,04498921096,260436,,EL GUAPO,EL GUAPO SPICE JAPANESE RED PPR WH,2.500,OZ,24,42.480,2.59,Specialty Groce,AUTHENTIC MEXIC,SPICES SEASONING GRA,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000016,12.00,9.000,7.300
044989210975,04498921097,260437,,EL GUAPO,EL GUAPO SPICE CHILI DE ARBOL WH,2.000,OZ,12,21.240,2.59,Specialty Groce,AUTHENTIC MEXIC,SPICES SEASONING GRA,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000011,8.50,7.250,2.030
072273136106,07227313610,260465,,KUNERS,KUNERS BEANS BLACK,15.00,OZ,12,16.560,1.99,Specialty Groce,SS FRUIT & VEG,CANNED BEANS,SS FRUIT & VEG,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,9.25,4.500,13.560
898195001656,89819500165,260636,,FEVER TREE,FEVER TREE WATER TONIC ELDRFLWR 4PK,27.20,FO,6,24.960,5.99,Specialty Groce,COCKTAIL MIXERS,TONIC WATER,COCKTAIL MIXERS,SPECIALTY GROCERY,100,ACTIVE,0000012,8.50,7.500,20.280
898195001595,89819500159,260644,,FEVER TREE,FEVER TREE WATER TONIC ELDERFLOWER,16.90,FO,8,15.680,2.89,Specialty Groce,COCKTAIL MIXERS,TONIC WATER,COCKTAIL MIXERS,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000011,5.63,10.000,16.000
733636330035,73363633003,260743,,SONOMA GOURMET,SONOMA GOURMET SAUCE PSTA RSTD VEGGIES,25.00,OZ,6,40.620,9.69,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000010,7.25,7.250,15.000
733636330059,73363633005,260746,,SONOMA GOURMET,SONOMA GOURMET SAUCE PSTA KLE PSTO WT CH,25.00,OZ,6,40.620,9.69,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000010,7.25,7.250,15.000
733636330073,73363633007,260748,,SONOMA GOURMET,SONOMA GOURMET SAUCE PSTA BTNT SQUSH,25.00,OZ,6,40.620,9.69,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000010,7.25,7.250,15.000
870001002569,87000100256,260997,,ARTISANA,ARTISANA NUT BTR ALMND RAW ORG,14.00,OZ,6,94.320,22.49,Natural Grocery,NUT BUTTERS,ALMOND BUTTER,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000006,9.09,5.430,9.000
870001002576,87000100257,260998,,ARTISANA,ARTISANA NUT BTTR CASHEW RAW ORG,14.00,OZ,6,81.060,19.39,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000006,9.09,5.430,9.000
870001002583,87000100258,261045,,ARTISANA,ARTISANA NUT BTTR CCNUT RAW ORG,14.00,OZ,6,49.920,11.89,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,ACTIVE,0000006,9.09,5.430,9.000
856088003170,85608800317,261130,,SEVEN SUNDAYS,SEVEN SUNDAYS MUESLI BLRY CHIA BUKWT,12.00,OZ,6,32.520,7.79,Natural Grocery,HOT CEREAL,HOT CEREAL NON INSTA,HOT CEREAL,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,6.00,8.500,5.500
710996000433,71099600043,261413,,NONNA PIAS,NONNA PIAS BALSAMIC GLAZE CLASSIC,8.450,EA,6,35.220,8.39,Specialty Groce,VINEGAR COOKING,VINEGAR BALSAMIC,VINEGAR COOKING WINES,SPECIALTY GROCERY,100,ACTIVE,0000006,4.13,8.250,5.500
013562300167,01356230016,261468,,ANNIES HOMEGROW,ANNIES HOMEGROWN MAC & CHS FOUR CHEESE,5.500,OZ,12,29.520,3.59,Specialty Groce,ENTREE PREPARED,MACARONI & CHEESE DI,ENTREE PREPARED DISHES,SPECIALTY GROCERY,100,ACTIVE,0000010,5.90,7.200,5.260
851093004198,85109300419,261617,,GIMME,GIMME SEAWEED RSTD SSLT 6PCORG,1.020,OZ,8,38.000,6.79,Specialty Groce,CHIPS & PRETZEL,MAINSTREAM,CHIPS & PRETZELS,SPECIALTY GROCERY,100,ACTIVE,0000021,7.80,11.500,2.500
851093004440,85109300444,261618,,GIMME,GIMME SEAWEED NORI WRAP ORG,.810,OZ,12,40.200,4.79,Specialty Groce,SS FRUIT & VEG,MAINSTREAM,SS FRUIT & VEG,SPECIALTY GROCERY,100,ACTIVE,0000008,4.10,10.200,1.200
819021011205,81902101120,261936,,GRATIFY,GRATIFY PRETZEL THINS EVRYTHNG GF,10.50,OZ,6,25.620,6.19,Natural Grocery,CHIPS & PRETZEL,PRETZELS,CHIPS & PRETZELS,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000012,9.80,10.900,6.100
781624003225,78162400322,262009,,VERDE VALLE,VERDE VALLE RICE LONG GRAIN,4.000,LB,7,46.970,9.59,Specialty Groce,AUTHENTIC MEXIC,BEANS GRAINS RICE,BEANS GRAINS RICE,SPECIALTY GROCERY,100,MANUFACTURER_TEMP_OUT,0000017,9.80,6.600,28.200
030985012309,03098501230,262247,,DERMA E,DERMA E SCRUB PURIFYING DETOX,4.000,OZ,1,10.230,14.69,Health Body Car,FACE CARE,FACIAL CLEANERS EXFO,FACE CARE,HEALTH BODY CARE,100,ACTIVE,0000006,4.75,7.250,2.500
044082552446,04408255244,262519,,ONCE AGAIN,ONCE AGAIN BTTR PNUT SQZ ORG,1.150,OZ,10,5.900,.89,Natural Grocery,NUT BUTTERS,OTHER NUT/SEED BUTTE,NUT BUTTERS & TAHINI,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000009,9.10,5.300,5.200
074908360597,07490836059,262848,,LA FAMIGLIA DEL,LA FAMIGLIA DELGROSSO PASTA SAUCE-RSTD GARLIC,26.00,OZ,6,36.060,8.59,Specialty Groce,SS PASTA & PIZZ,SS PASTA SAUCE,SS PASTA & PIZZA SAUCES,SPECIALTY GROCERY,100,ACTIVE,0000011,7.50,6.400,14.500
089836195159,08983619515,263140,,SIMPLY ORGANIC,SIMPLY ORGANIC CINNAMON CEYLON,2.100,OZ,6,41.460,9.89,Natural Grocery,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000006,4.25,4.750,2.770
644225727108,64422572710,263451,,POWER CRUNCH,POWER CRUNCH BAR PROTEIN CHOC MINT,40.00,GM,12,17.520,2.09,Specialty Groce,NUTRITION BARS,ATHLETIC / SPORTS,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000012,7.00,9.320,7.900
787692835355,78769283535,264425,,LENNY & LARRYS,LENNY & LARRYS COOKIE SNICKRDDLE,4.000,OZ,12,22.800,2.79,Natural Grocery,NUTRITION BARS,BALLS BITS COOKIES,NUTRITION BARS,NATURAL GROCERY,100,MANUFACTURER_TEMP_OUT,0000015,9.56,10.500,21.200
813026020064,81302602006,264569,,PUKKA HERBS,PUKKA HERBS TEA ELDERBRY ECHINACEA,20.00,BG,4,20.040,7.19,Specialty Groce,TEA,BLACK TEA BAG,TEA,SPECIALTY GROCERY,100,ACTIVE,0000011,5.79,3.300,1.000
813026020132,81302602013,264574,,PUKKA HERBS,PUKKA HERBS TEA GREEN MATCHA,20.00,BG,4,20.040,7.19,Specialty Groce,TEA,BLACK TEA BAG,TEA,SPECIALTY GROCERY,100,ACTIVE,0000011,5.79,3.300,1.000
853056004047,85305600404,264931,,THE GFB,THE GFB BITES CHOC CHERRY ALMOND,4.000,OZ,6,21.900,5.29,Specialty Groce,NUTRITION BARS,BALLS BITS COOKIES,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000010,5.00,8.500,2.000
853056004054,85305600405,264932,,THE GFB,THE GFB BITES COCONUT CASHEW,4.000,OZ,6,21.900,5.29,Specialty Groce,NUTRITION BARS,BALLS BITS COOKIES,NUTRITION BARS,SPECIALTY GROCERY,100,ACTIVE,0000009,4.90,8.300,2.050
819153010305,81915301030,266462,,RUFUS TEAGUE,RUFUS TEAGUE SAUCE BBQ APPLE MASH,15.25,OZ,6,31.200,7.49,Specialty Groce,CONDIMENTS DRES,BBQ SAUCE,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000005,8.00,8.500,11.580
028000656287,02800065628,266552,,LA LECHERA,LA LECHERA MILK SQZ SWT DULCE DE LECHE,11.50,FO,12,48.120,5.79,Specialty Groce,AUTHENTIC MEXIC,SS DESSERT,SS DESSERT,SPECIALTY GROCERY,100,ACTIVE,0000009,7.90,6.700,9.900
811751001013,81175100101,266625,,YINGS,YINGS MIX BATTER CRSPY LGHT,12.00,OZ,8,31.680,5.69,Specialty Groce,SPICES SEASONIN,MAINSTREAM,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000010,8.00,10.000,6.500
858944005052,85894400505,266723,,TAYLOR & COLLED,TAYLOR & COLLEDGE PASTE EXTRACT VANILLA ORG,1.700,OZ,8,64.240,11.49,Specialty Groce,SPICES SEASONIN,EXTRACTS FLAVORINGS,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000009,2.17,5.550,1.280
072368302225,07236830222,266774,,DELALLO,DELALLO KIT PIZZA DOUGH,17.60,OZ,10,53.900,7.79,Specialty Groce,ITALIAN,BAKING,BAKING INGREDIENTS SUPPLIES,SPECIALTY GROCERY,100,ACTIVE,0000007,11.40,9.800,11.800
023402087103,02340208710,266897,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA ULTTHN 12IN,14.25,OZ,10,41.500,5.99,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000007,12.63,14.250,10.900
023402087158,02340208715,266898,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA ULTTHN 7IN,8.750,OZ,10,40.600,5.89,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000008,8.50,10.500,7.500
023402087257,02340208725,266900,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA WHLGRN 7IN,8.750,OZ,10,40.600,5.89,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000008,8.50,10.500,7.500
071998065036,07199806503,266923,,TONY CHACHERES,TONY CHACHERES MARINADE SEAFOOD POURABLE,12.00,OZ,6,21.180,5.09,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,5.50,8.500,6.000
071998065050,07199806505,266927,,TONY CHACHERES,TONY CHACHERES MARINADE STEAKHSE PORABL,12.00,OZ,6,21.180,5.09,Specialty Groce,CONDIMENTS DRES,SAUCES & MARINADES,CONDIMENTS DRESSINGS,SPECIALTY GROCERY,100,ACTIVE,0000006,5.50,8.500,6.000
812907013089,81290701308,266976,,NATIERRA,NATIERRA SALT PNK FINE RDCD SODIUM,10.00,OZ,6,48.960,11.69,Natural Grocery,SPICES SEASONIN,SALT,SPICES SEASONING GRAVY COATING,NATURAL GROCERY,100,ACTIVE,0000010,6.50,5.500,8.500
023402087356,02340208735,267027,,GOLDEN HOME,GOLDEN HOME CRUST PIZZA 18G PRTN 7IN,4.450,OZ,10,40.500,5.79,Specialty Groce,ITALIAN,CENTER STORE BAKERY,CENTER STORE BAKERY,SPECIALTY GROCERY,100,ACTIVE,0000004,7.81,10.500,4.800
861555000125,86155500012,267040,,4TH HEART,4TH HEART GHEE HIMALAYAN SALT,9.000,OZ,6,60.840,14.49,Specialty Groce,OILS,GHEE & COOKING FATS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000009,6.25,4.500,6.500
861555000118,86155500011,267046,,4TH HEART,4TH HEART GHEE ORIGINAL,9.000,OZ,6,60.840,14.49,Specialty Groce,OILS,GHEE & COOKING FATS,OILS & VINEGARS,SPECIALTY GROCERY,100,ACTIVE,0000009,4.25,6.250,6.480
052066004201,05206600420,267097,,MAMA,MAMA NOODLE RCEBEEF BWL PHO BO,2.290,OZ,6,13.320,3.19,Specialty Groce,SS PASTA,AUTHENTIC,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000017,11.90,3.400,2.100
052066004218,05206600421,267098,,MAMA,MAMA NOODLE RICE CHCKN PHO GA,2.290,OZ,6,13.320,3.19,Specialty Groce,SS PASTA,AUTHENTIC,SS PASTA,SPECIALTY GROCERY,100,ACTIVE,0000017,11.90,3.400,2.100
047600004014,04760000401,267389,,WEBER,WEBER SSNNG CHICKEN SALT FREE,2.500,OZ,6,16.500,3.99,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000022,11.37,5.120,15.610
047600004038,04760000403,267391,,WEBER,WEBER ND NG BURGER SALT FREE,2.500,OZ,6,16.500,3.99,Specialty Groce,SPICES SEASONIN,SEASONING LOOSE JAR,SPICES SEASONING GRAVY COATING,SPECIALTY GROCERY,100,ACTIVE,0000022,11.37,5.120,16.730
852913003339,85291300333,267402,,CROWN MAPLE,CROWN MAPLE SYRUP BOURBON BARREL ORG,12.70,FO,6,74.040,17.69,Natural Grocery,GRANULATED LIQ,BREAKFAST SYRUP,SWEETENERS HONEY,NATURAL GROCERY,100,ACTIVE,0000008,7.25,10.250,14.000
850475006027,85047500602,267439,,MISS JONES BAKI,MISS JONES BAKING CO MIX CAKE VANILLA,15.87,OZ,6,30.600,7.29,Natural Grocery,BAKING INGREDIE,BAKING MIX - CAKE,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000012,6.40,9.800,6.900
850475006010,85047500601,267440,,MISS JONES BAKI,MISS JONES BAKING CO FROSTING CHOCOLATE,11.29,OZ,6,30.060,8.19,Natural Grocery,BAKING INGREDIE,FROSTING,BAKING INGREDIENTS SUPPLIES,NATURAL GROCERY,100,ACTIVE,0000011,7.81,4.380,5.000
